,scene,indoor_navigable_area,outdoor_navigable_area,total_navigable_area,indoor_navigation_complexity,outdoor_navigation_complexity,total_navigation_complexity,indoor_scene_clutter,outdoor_scene_clutter,total_scene_clutter,indoor_floor_area,outdoor_floor_area,total_floor_area,dataset
2543,ProcTHOR-Train-2658,94.05088675022124,0.0,94.05088675022124,9.495354814067973,0.0,9.495354814067973,3.807546639777476,0.0,3.807546639777476,123.7700068879126,0.0,123.7700068879126,ProcTHOR
2544,ProcTHOR-Train-8509,102.27500915527344,0.0,102.27500915527344,12.753313784110892,0.0,12.753313784110892,3.535003779900436,0.0,3.535003779900436,146.72625692963604,0.0,146.72625692963604,ProcTHOR
2545,ProcTHOR-Test-113,74.88132441043854,0.0,74.88132441043854,20.016585218851063,0.0,20.016585218851063,6.593030731649405,0.0,6.593030731649405,109.42876166939784,0.0,109.42876166939784,ProcTHOR
2546,ProcTHOR-Train-1498,69.06339883804321,0.0,69.06339883804321,12.780121828518077,0.0,12.780121828518077,4.9757431865235615,0.0,4.9757431865235615,86.68000216007226,0.0,86.68000216007226,ProcTHOR
2547,ProcTHOR-Test-592,25.84499740600586,0.0,25.84499740600586,5.345635495095361,0.0,5.345635495095361,8.229567630152482,0.0,8.229567630152482,37.66499764084825,0.0,37.66499764084825,ProcTHOR
2548,ProcTHOR-Train-4159,63.99249267578125,0.0,63.99249267578125,9.81386561809605,0.0,9.81386561809605,7.000430039794311,0.0,7.000430039794311,92.882510033548,0.0,92.882510033548,ProcTHOR
2549,ProcTHOR-Train-7306,184.89140951633453,0.0,184.89140951633453,29.4285617441049,0.0,29.4285617441049,4.764015225324603,0.0,4.764015225324603,260.35124179266364,0.0,260.35124179266364,ProcTHOR
2550,ProcTHOR-Train-2316,80.50611066818237,0.0,80.50611066818237,11.01909979861344,0.0,11.01909979861344,6.708217403902412,0.0,6.708217403902412,107.92500633448373,0.0,107.92500633448373,ProcTHOR
2551,ProcTHOR-Train-1240,46.34641790390015,0.0,46.34641790390015,10.879525146087644,0.0,10.879525146087644,5.303500139548433,0.0,5.303500139548433,64.88624859049914,0.0,64.88624859049914,ProcTHOR
2552,ProcTHOR-Train-7463,60.71832275390625,0.0,60.71832275390625,9.726052321836224,0.0,9.726052321836224,5.958827917819492,0.0,5.958827917819492,84.81875279992823,0.0,84.81875279992823,ProcTHOR
2553,ProcTHOR-Train-1611,140.30240440368652,0.0,140.30240440368652,16.374446050055635,0.0,16.374446050055635,4.427404786909036,0.0,4.427404786909036,175.84626225814253,0.0,175.84626225814253,ProcTHOR
2554,ProcTHOR-Train-4681,202.13615083694452,0.0,202.13615083694452,23.271518490715284,0.0,23.271518490715284,4.392972476632548,0.0,4.392972476632548,281.08625021770604,0.0,281.08625021770604,ProcTHOR
2555,ProcTHOR-Train-1149,44.02632522583008,0.0,44.02632522583008,6.282890037291087,0.0,6.282890037291087,4.857512371404507,0.0,4.857512371404507,56.69750488638877,0.0,56.69750488638877,ProcTHOR
2556,ProcTHOR-Train-3407,20.79374885559082,0.0,20.79374885559082,5.572564482455259,0.0,5.572564482455259,7.932842903961872,0.0,7.932842903961872,34.99125329941516,0.0,34.99125329941516,ProcTHOR
2557,ProcTHOR-Train-4848,28.57198715209961,0.0,28.57198715209961,4.994702202973412,0.0,4.994702202973412,7.0259590288032925,0.0,7.0259590288032925,42.46000345289712,0.0,42.46000345289712,ProcTHOR
2558,ProcTHOR-Train-9491,40.49125671386719,0.0,40.49125671386719,14.321795460795862,0.0,14.321795460795862,6.093851351557232,0.0,6.093851351557232,67.18250379331414,0.0,67.18250379331414,ProcTHOR
2559,ProcTHOR-Train-3025,27.99215006828308,0.0,27.99215006828308,7.113047576430596,0.0,7.113047576430596,13.540227299982474,0.0,13.540227299982474,48.39500550359496,0.0,48.39500550359496,ProcTHOR
2560,ProcTHOR-Train-1628,226.2349420785904,0.0,226.2349420785904,36.74025273211247,0.0,36.74025273211247,4.331075073209946,0.0,4.331075073209946,290.8237618812167,0.0,290.8237618812167,ProcTHOR
2561,ProcTHOR-Train-7704,41.61936259269714,0.0,41.61936259269714,6.716191668825413,0.0,6.716191668825413,7.428620358204465,0.0,7.428620358204465,63.2100038388372,0.0,63.2100038388372,ProcTHOR
2562,ProcTHOR-Train-940,20.80375289916992,0.0,20.80375289916992,5.778370238070444,0.0,5.778370238070444,6.701116959820232,0.0,6.701116959820232,31.405001417994526,0.0,31.405001417994526,ProcTHOR
2563,ProcTHOR-Train-7097,155.2931833267212,0.0,155.2931833267212,21.012247643060984,0.0,21.012247643060984,4.086150882433382,0.0,4.086150882433382,191.251254825592,0.0,191.251254825592,ProcTHOR
2564,ProcTHOR-Train-2620,23.491249084472656,0.0,23.491249084472656,4.66529357970089,0.0,4.66529357970089,8.102939525517996,0.0,8.102939525517996,35.07874830007553,0.0,35.07874830007553,ProcTHOR
2565,ProcTHOR-Train-5198,108.37018275260924,0.0,108.37018275260924,20.31118097912269,0.0,20.31118097912269,4.403778324141611,0.0,4.403778324141611,140.63750047385696,0.0,140.63750047385696,ProcTHOR
2566,ProcTHOR-Train-3206,42.03336215019226,0.0,42.03336215019226,6.9097044402619705,0.0,6.9097044402619705,7.194051186567817,0.0,7.194051186567817,56.53750463947669,0.0,56.53750463947669,ProcTHOR
2567,ProcTHOR-Train-7205,23.41131854057312,0.0,23.41131854057312,5.208826090722172,0.0,5.208826090722172,9.642399443518045,0.0,9.642399443518045,29.473749126940973,0.0,29.473749126940973,ProcTHOR
2568,ProcTHOR-Test-274,161.63018476963043,0.0,161.63018476963043,15.025982545548787,0.0,15.025982545548787,3.7354344416736094,0.0,3.7354344416736094,201.11375917170187,0.0,201.11375917170187,ProcTHOR
2569,ProcTHOR-Train-5303,21.678749084472656,0.0,21.678749084472656,2.1767391741535413,0.0,2.1767391741535413,3.9233905009498256,0.0,3.9233905009498256,26.84375081397592,0.0,26.84375081397592,ProcTHOR
2570,ProcTHOR-Train-5873,83.81784999370575,0.0,83.81784999370575,19.75275161643834,0.0,19.75275161643834,6.42432435988498,0.0,6.42432435988498,117.12625539705157,0.0,117.12625539705157,ProcTHOR
2571,ProcTHOR-Train-6720,122.32836961746216,0.0,122.32836961746216,23.69790454419299,0.0,23.69790454419299,5.624111665504996,0.0,5.624111665504996,161.49001244664197,0.0,161.49001244664197,ProcTHOR
2572,ProcTHOR-Train-5731,18.623621821403503,0.0,18.623621821403503,2.662241402443564,0.0,2.662241402443564,6.223893483342021,0.0,6.223893483342021,21.045000146627416,0.0,21.045000146627416,ProcTHOR
2573,ProcTHOR-Test-549,70.28929483890533,0.0,70.28929483890533,13.051749365613688,0.0,13.051749365613688,3.9360388939114777,0.0,3.9360388939114777,80.09500528752804,0.0,80.09500528752804,ProcTHOR
2574,ProcTHOR-Train-3203,30.33435440063477,0.0,30.33435440063477,7.592776475409946,0.0,7.592776475409946,7.190190139948441,0.0,7.190190139948441,41.41000271826985,0.0,41.41000271826985,ProcTHOR
2575,ProcTHOR-Test-77,66.93077778816223,0.0,66.93077778816223,5.984501772873367,0.0,5.984501772873367,5.090469573615452,0.0,5.090469573615452,88.2837544253469,0.0,88.2837544253469,ProcTHOR
2576,ProcTHOR-Train-5225,34.820990324020386,0.0,34.820990324020386,5.340324133629082,0.0,5.340324133629082,9.665646630697724,0.0,9.665646630697724,56.70000347495077,0.0,56.70000347495077,ProcTHOR
2577,ProcTHOR-Val-613,89.2276554107666,0.0,89.2276554107666,12.776183987604105,0.0,12.776183987604105,5.463648095436073,0.0,5.463648095436073,127.56626074925092,0.0,127.56626074925092,ProcTHOR
2578,ProcTHOR-Val-642,70.01123809814453,0.0,70.01123809814453,8.403461511491853,0.0,8.403461511491853,4.020198261071618,0.0,4.020198261071618,77.87625454135232,0.0,77.87625454135232,ProcTHOR
2579,ProcTHOR-Train-1881,24.07000434398651,0.0,24.07000434398651,7.341964227049837,0.0,7.341964227049837,10.155628746349576,0.0,10.155628746349576,33.77625240191823,0.0,33.77625240191823,ProcTHOR
2580,ProcTHOR-Train-9709,56.41123867034912,0.0,56.41123867034912,9.87269840770458,0.0,9.87269840770458,5.546039293340713,0.0,5.546039293340713,80.25500179350375,0.0,80.25500179350375,ProcTHOR
2581,ProcTHOR-Train-7846,22.57375144958496,0.0,22.57375144958496,6.435892848609039,0.0,6.435892848609039,8.573505567363494,0.0,8.573505567363494,34.003750225305524,0.0,34.003750225305524,ProcTHOR
2582,ProcTHOR-Train-5817,31.45625686645508,0.0,31.45625686645508,5.894994088920226,0.0,5.894994088920226,5.2537252795607445,0.0,5.2537252795607445,43.9375046357514,0.0,43.9375046357514,ProcTHOR
2583,ProcTHOR-Train-8961,27.520002365112305,0.0,27.520002365112305,6.378864248818308,0.0,6.378864248818308,4.6886393792504935,0.0,4.6886393792504935,38.45125391215095,0.0,38.45125391215095,ProcTHOR
2584,ProcTHOR-Train-4362,26.45875740051269,0.0,26.45875740051269,3.2272711208179587,0.0,3.2272711208179587,10.790754298960902,0.0,10.790754298960902,59.52500675059871,0.0,59.52500675059871,ProcTHOR
2585,ProcTHOR-Train-1213,56.10667586326599,0.0,56.10667586326599,12.052024273593693,0.0,12.052024273593693,5.714103223305473,0.0,5.714103223305473,82.38375127486876,0.0,82.38375127486876,ProcTHOR
2586,ProcTHOR-Train-8877,14.076402068138124,0.0,14.076402068138124,2.9705361695791166,0.0,2.9705361695791166,8.801236170500678,0.0,8.801236170500678,18.82999997481702,0.0,18.82999997481702,ProcTHOR
2587,ProcTHOR-Train-893,80.96033525466919,0.0,80.96033525466919,8.81796538867328,0.0,8.81796538867328,4.247171190158057,0.0,4.247171190158057,107.15125120870766,0.0,107.15125120870766,ProcTHOR
2588,ProcTHOR-Train-9674,36.01374816894531,0.0,36.01374816894531,1.43707702155063,0.0,1.43707702155063,2.534190033091073,0.0,2.534190033091073,44.27624799787996,0.0,44.27624799787996,ProcTHOR
2589,ProcTHOR-Train-711,125.3391981124878,0.0,125.3391981124878,13.604244044116566,0.0,13.604244044116566,6.272175511726797,0.0,6.272175511726797,188.4562583133577,0.0,188.4562583133577,ProcTHOR
2590,ProcTHOR-Train-406,100.72916722297668,0.0,100.72916722297668,10.95930154314726,0.0,10.95930154314726,5.387022408869057,0.0,5.387022408869057,133.65126307189473,0.0,133.65126307189473,ProcTHOR
2591,ProcTHOR-Train-2384,299.1763632297516,0.0,299.1763632297516,19.25595713641101,0.0,19.25595713641101,4.143189235607956,0.0,4.143189235607956,377.9412664079665,0.0,377.9412664079665,ProcTHOR
2592,ProcTHOR-Train-1709,194.3400866985321,0.0,194.3400866985321,26.22226977808106,0.0,26.22226977808106,4.122465942557471,0.0,4.122465942557471,254.50375091075944,0.0,254.50375091075944,ProcTHOR
2593,ProcTHOR-Val-665,34.71256160736084,0.0,34.71256160736084,8.236369657756669,0.0,8.236369657756669,5.715439272634257,0.0,5.715439272634257,48.72500506043447,0.0,48.72500506043447,ProcTHOR
2594,ProcTHOR-Train-248,19.73860740661621,0.0,19.73860740661621,3.2897365728286845,0.0,3.2897365728286845,7.159698468384414,0.0,7.159698468384414,23.742501618415165,0.0,23.742501618415165,ProcTHOR
2595,ProcTHOR-Train-3034,13.280657768249512,0.0,13.280657768249512,2.329391927898061,0.0,2.329391927898061,9.213049351077348,0.0,9.213049351077348,20.97124779433011,0.0,20.97124779433011,ProcTHOR
2596,ProcTHOR-Val-817,13.718750953674316,0.0,13.718750953674316,1.1967552238250565,0.0,1.1967552238250565,5.375362222023154,0.0,5.375362222023154,15.901251008659612,0.0,15.901251008659612,ProcTHOR
2597,ProcTHOR-Train-2779,22.63250160217285,0.0,22.63250160217285,5.524640283044194,0.0,5.524640283044194,6.796220226164452,0.0,6.796220226164452,36.018751731514946,0.0,36.018751731514946,ProcTHOR
2598,ProcTHOR-Train-5930,64.03943824768066,0.0,64.03943824768066,13.374660385450714,0.0,13.374660385450714,6.604317974567485,0.0,6.604317974567485,110.41250402182352,0.0,110.41250402182352,ProcTHOR
2599,ProcTHOR-Train-5057,101.96785795688628,0.0,101.96785795688628,17.96380062670681,0.0,17.96380062670681,4.606295952948675,0.0,4.606295952948675,127.85499910458884,0.0,127.85499910458884,ProcTHOR
2600,ProcTHOR-Train-9862,12.630000114440918,0.0,12.630000114440918,1.3636503413442704,0.0,1.3636503413442704,4.394416039788835,0.0,4.394416039788835,15.036249428689503,0.0,15.036249428689503,ProcTHOR
2601,ProcTHOR-Train-6613,77.70682525634766,0.0,77.70682525634766,11.57888420963802,0.0,11.57888420963802,5.317892931319882,0.0,5.317892931319882,110.5975086794796,0.0,110.5975086794796,ProcTHOR
2602,ProcTHOR-Train-9848,34.46214294433594,0.0,34.46214294433594,6.962665545458593,0.0,6.962665545458593,7.296621608156005,0.0,7.296621608156005,47.09875249907376,0.0,47.09875249907376,ProcTHOR
2603,ProcTHOR-Train-2560,53.907501220703125,0.0,53.907501220703125,9.55073071871392,0.0,9.55073071871392,4.068037197348766,0.0,4.068037197348766,66.99750064104796,0.0,66.99750064104796,ProcTHOR
2604,ProcTHOR-Test-833,33.76832604408264,0.0,33.76832604408264,4.695761500255197,0.0,4.695761500255197,7.647795184298832,0.0,7.647795184298832,48.95375018730758,0.0,48.95375018730758,ProcTHOR
2605,ProcTHOR-Train-8860,51.02718508243561,0.0,51.02718508243561,12.187919793534508,0.0,12.187919793534508,7.646928625586016,0.0,7.646928625586016,72.68000241450966,0.0,72.68000241450966,ProcTHOR
2606,ProcTHOR-Train-7070,129.18711853027344,0.0,129.18711853027344,21.00178742304953,0.0,21.00178742304953,5.541364857463155,0.0,5.541364857463155,179.1787575685978,0.0,179.1787575685978,ProcTHOR
2607,ProcTHOR-Train-9763,51.80645978450775,0.0,51.80645978450775,10.659725844154934,0.0,10.659725844154934,5.6456543736117215,0.0,5.6456543736117215,76.16000311017031,0.0,76.16000311017031,ProcTHOR
2608,ProcTHOR-Train-6093,117.14875185489656,0.0,117.14875185489656,24.34267425973851,0.0,24.34267425973851,4.356059319472834,0.0,4.356059319472834,144.00750996649288,0.0,144.00750996649288,ProcTHOR
2609,ProcTHOR-Train-1677,15.901088237762451,0.0,15.901088237762451,1.3681383429184888,0.0,1.3681383429184888,8.144212362535056,0.0,8.144212362535056,18.42875120431185,0.0,18.42875120431185,ProcTHOR
2610,ProcTHOR-Train-8347,30.51172363758087,0.0,30.51172363758087,10.222241193550513,0.0,10.222241193550513,8.31283281763335,0.0,8.31283281763335,50.321254070699226,0.0,50.321254070699226,ProcTHOR
2611,ProcTHOR-Val-720,324.4267452955246,0.0,324.4267452955246,36.05008334501328,0.0,36.05008334501328,3.575852801144079,0.0,3.575852801144079,395.7062531068916,0.0,395.7062531068916,ProcTHOR
2612,ProcTHOR-Train-7574,74.88893294334412,0.0,74.88893294334412,15.217001889460798,0.0,15.217001889460798,4.606096663995217,0.0,4.606096663995217,97.60876124262818,0.0,97.60876124262818,ProcTHOR
2613,ProcTHOR-Train-7722,275.92821192741394,0.0,275.92821192741394,22.77365806593856,0.0,22.77365806593856,4.505008760901522,0.0,4.505008760901522,349.5587676247958,0.0,349.5587676247958,ProcTHOR
2614,ProcTHOR-Train-7671,37.96125662326813,0.0,37.96125662326813,12.181778994690273,0.0,12.181778994690273,6.638021055898566,0.0,6.638021055898566,58.305001315921466,0.0,58.305001315921466,ProcTHOR
2615,ProcTHOR-Train-9505,31.30696940422058,0.0,31.30696940422058,2.168531664298628,0.0,2.168531664298628,5.466304229323132,0.0,5.466304229323132,37.21125269800427,0.0,37.21125269800427,ProcTHOR
2616,ProcTHOR-Train-9037,92.71847474575044,0.0,92.71847474575044,19.085256109426904,0.0,19.085256109426904,4.885408474035092,0.0,4.885408474035092,117.99626101166034,0.0,117.99626101166034,ProcTHOR
2617,ProcTHOR-Train-3078,45.89344251155853,0.0,45.89344251155853,8.686467049974958,0.0,8.686467049974958,7.110721910088772,0.0,7.110721910088772,72.14125203989435,0.0,72.14125203989435,ProcTHOR
2618,ProcTHOR-Train-762,14.532499313354492,0.0,14.532499313354492,1.2160631936187445,0.0,1.2160631936187445,5.908693748048377,0.0,5.908693748048377,16.588750104904147,0.0,16.588750104904147,ProcTHOR
2619,ProcTHOR-Train-7437,66.01333606243134,0.0,66.01333606243134,7.260803971996783,0.0,7.260803971996783,5.295677882243679,0.0,5.295677882243679,104.3312563732268,0.0,104.3312563732268,ProcTHOR
2620,ProcTHOR-Train-7334,66.46055197715759,0.0,66.46055197715759,11.574297110598309,0.0,11.574297110598309,5.8419009291148845,0.0,5.8419009291148845,94.15000596046433,0.0,94.15000596046433,ProcTHOR
2621,ProcTHOR-Train-515,22.46125030517578,0.0,22.46125030517578,1.5707366659698716,0.0,1.5707366659698716,4.2718851349791365,0.0,4.2718851349791365,24.787500016391288,0.0,24.787500016391288,ProcTHOR
2622,ProcTHOR-Train-391,33.81500244140625,0.0,33.81500244140625,1.4553818901061328,0.0,1.4553818901061328,3.096783051682206,0.0,3.096783051682206,35.88125336430976,0.0,35.88125336430976,ProcTHOR
2623,ProcTHOR-Train-1751,37.405622720718384,0.0,37.405622720718384,5.109370919436936,0.0,5.109370919436936,7.283173751760745,0.0,7.283173751760745,49.80125453688206,0.0,49.80125453688206,ProcTHOR
2624,ProcTHOR-Train-3809,138.80801105499268,0.0,138.80801105499268,16.05832651140976,0.0,16.05832651140976,4.720902517994219,0.0,4.720902517994219,188.720014189482,0.0,188.720014189482,ProcTHOR
2625,ProcTHOR-Train-4343,66.80511903762817,0.0,66.80511903762817,13.509833375447156,0.0,13.509833375447156,6.685022805907373,0.0,6.685022805907373,88.19000680580719,0.0,88.19000680580719,ProcTHOR
2626,ProcTHOR-Train-5570,279.3206598758697,0.0,279.3206598758697,16.627453249945336,0.0,16.627453249945336,3.772725113369813,0.0,3.772725113369813,360.1300088097159,0.0,360.1300088097159,ProcTHOR
2627,ProcTHOR-Train-9830,76.52175569534302,0.0,76.52175569534302,11.260308622539371,0.0,11.260308622539371,4.7118235491532845,0.0,4.7118235491532845,103.8575044560434,0.0,103.8575044560434,ProcTHOR
2628,ProcTHOR-Train-1567,222.2075890302658,0.0,222.2075890302658,19.618910543274705,0.0,19.618910543274705,4.498459727182343,0.0,4.498459727182343,285.59126119628536,0.0,285.59126119628536,ProcTHOR
2629,ProcTHOR-Train-1962,209.08943676948547,0.0,209.08943676948547,21.953696912417502,0.0,21.953696912417502,5.234614751554985,0.0,5.234614751554985,294.1212772271036,0.0,294.1212772271036,ProcTHOR
2630,ProcTHOR-Train-4888,48.39250922203064,0.0,48.39250922203064,6.722870423144783,0.0,6.722870423144783,4.9181902364038,0.0,4.9181902364038,62.84125177539884,0.0,62.84125177539884,ProcTHOR
2631,ProcTHOR-Train-6060,49.714369773864746,0.0,49.714369773864746,9.136513264728585,0.0,9.136513264728585,7.3781704218364705,0.0,7.3781704218364705,78.78000195741635,0.0,78.78000195741635,ProcTHOR
2632,ProcTHOR-Train-2541,28.321250915527344,0.0,28.321250915527344,3.671385650415173,0.0,3.671385650415173,7.491324344846579,0.0,7.491324344846579,45.27000231362877,0.0,45.27000231362877,ProcTHOR
2633,ProcTHOR-Val-299,43.0352725982666,0.0,43.0352725982666,5.970335199706028,0.0,5.970335199706028,4.086905920921625,0.0,4.086905920921625,61.776260042116185,0.0,61.776260042116185,ProcTHOR
2634,ProcTHOR-Train-3381,190.27647614479065,0.0,190.27647614479065,18.82117392862432,0.0,18.82117392862432,4.224260490665703,0.0,4.224260490665703,244.40499588966367,0.0,244.40499588966367,ProcTHOR
2635,ProcTHOR-Train-3032,52.88396167755127,0.0,52.88396167755127,5.576529384902869,0.0,5.576529384902869,3.936923852394142,0.0,3.936923852394142,64.62625311568367,0.0,64.62625311568367,ProcTHOR
2636,ProcTHOR-Test-374,32.52002573013306,0.0,32.52002573013306,4.213347339057814,0.0,4.213347339057814,6.297302234950639,0.0,6.297302234950639,37.91749896377325,0.0,37.91749896377325,ProcTHOR
2637,ProcTHOR-Val-492,94.72874855995178,0.0,94.72874855995178,19.26518523394212,0.0,19.26518523394212,5.439325333679959,0.0,5.439325333679959,117.10376196444058,0.0,117.10376196444058,ProcTHOR
2638,ProcTHOR-Train-4375,157.15431880950928,0.0,157.15431880950928,17.638605920802274,0.0,17.638605920802274,5.484050047418815,0.0,5.484050047418815,223.73124305978445,0.0,223.73124305978445,ProcTHOR
2639,ProcTHOR-Train-8103,36.67347872257233,0.0,36.67347872257233,6.502499375189173,0.0,6.502499375189173,7.214136958238449,0.0,7.214136958238449,51.42500093355768,0.0,51.42500093355768,ProcTHOR
2640,ProcTHOR-Train-4506,26.74500274658203,0.0,26.74500274658203,4.72554858511279,0.0,4.72554858511279,6.81625193080725,0.0,6.81625193080725,35.117502388991454,0.0,35.117502388991454,ProcTHOR
2641,ProcTHOR-Train-7867,69.46381163597107,0.0,69.46381163597107,8.880618801597514,0.0,8.880618801597514,5.243838553519812,0.0,5.243838553519812,102.90751076221488,0.0,102.90751076221488,ProcTHOR
2642,ProcTHOR-Train-1431,34.93995380401611,0.0,34.93995380401611,3.33991968950585,0.0,3.33991968950585,4.990293167827884,0.0,4.990293167827884,44.96000408247122,0.0,44.96000408247122,ProcTHOR
2643,ProcTHOR-Train-3689,342.3641345500946,0.0,342.3641345500946,23.32085054646365,0.0,23.32085054646365,3.348560301122229,0.0,3.348560301122229,424.5199917848409,0.0,424.5199917848409,ProcTHOR
2644,ProcTHOR-Train-639,95.01998662948608,0.0,95.01998662948608,11.218724290517445,0.0,11.218724290517445,7.206890692066049,0.0,7.206890692066049,147.04624374866466,0.0,147.04624374866466,ProcTHOR
2645,ProcTHOR-Train-9877,118.89321100711824,0.0,118.89321100711824,26.428282389643723,0.0,26.428282389643723,8.051712961881895,0.0,8.051712961881895,171.25250268228356,0.0,171.25250268228356,ProcTHOR
2646,ProcTHOR-Train-9230,135.6601520776749,0.0,135.6601520776749,23.563530211857188,0.0,23.563530211857188,4.820859644932392,0.0,4.820859644932392,170.40376102603992,0.0,170.40376102603992,ProcTHOR
2647,ProcTHOR-Train-5563,191.4226791858673,0.0,191.4226791858673,18.660173419618072,0.0,18.660173419618072,4.666173992743977,0.0,4.666173992743977,268.1687612533563,0.0,268.1687612533563,ProcTHOR
2648,ProcTHOR-Train-1337,19.052764892578125,0.0,19.052764892578125,4.247724200292252,0.0,4.247724200292252,6.836227695515697,0.0,6.836227695515697,25.4100000166893,0.0,25.4100000166893,ProcTHOR
2649,ProcTHOR-Train-5280,50.07751083374024,0.0,50.07751083374024,3.656823389884187,0.0,3.656823389884187,4.011574022224155,0.0,4.011574022224155,61.67375752523557,0.0,61.67375752523557,ProcTHOR
2650,ProcTHOR-Train-1137,34.139039039611816,0.0,34.139039039611816,5.884962513225182,0.0,5.884962513225182,11.771082825399294,0.0,11.771082825399294,52.81875325441359,0.0,52.81875325441359,ProcTHOR
2651,ProcTHOR-Train-3849,331.07108867168427,0.0,331.07108867168427,23.809440111581548,0.0,23.809440111581548,4.135643425949866,0.0,4.135643425949866,400.4912831807143,0.0,400.4912831807143,ProcTHOR
2652,ProcTHOR-Train-6144,28.29966259002685,0.0,28.29966259002685,3.6621678597028096,0.0,3.6621678597028096,7.722035418395223,0.0,7.722035418395223,37.40125445157291,0.0,37.40125445157291,ProcTHOR
2653,ProcTHOR-Train-3244,86.13832652568817,0.0,86.13832652568817,7.575925220808586,0.0,7.575925220808586,6.524576428404816,0.0,6.524576428404816,123.56749891683464,0.0,123.56749891683464,ProcTHOR
2654,ProcTHOR-Train-1181,11.99250030517578,0.0,11.99250030517578,1.6350447747203067,0.0,1.6350447747203067,7.233962917173036,0.0,7.233962917173036,13.088749363943942,0.0,13.088749363943942,ProcTHOR
2655,ProcTHOR-Train-1196,13.9399995803833,0.0,13.9399995803833,1.3572495816634231,0.0,1.3572495816634231,6.477173372578185,0.0,6.477173372578185,16.135001234114185,0.0,16.135001234114185,ProcTHOR
2656,ProcTHOR-Train-5909,139.4279327392578,0.0,139.4279327392578,16.14940861088325,0.0,16.14940861088325,6.490136056510422,0.0,6.490136056510422,195.4412691251938,0.0,195.4412691251938,ProcTHOR
2657,ProcTHOR-Train-5381,86.3727593421936,0.0,86.3727593421936,14.443084608702073,0.0,14.443084608702073,6.206815952124631,0.0,6.206815952124631,119.24625377118552,0.0,119.24625377118552,ProcTHOR
2658,ProcTHOR-Train-6918,39.25687074661255,0.0,39.25687074661255,5.620596361397067,0.0,5.620596361397067,5.347431086084882,0.0,5.347431086084882,45.43250040814279,0.0,45.43250040814279,ProcTHOR
2659,ProcTHOR-Train-5115,51.10208308696747,0.0,51.10208308696747,10.670092553855175,0.0,10.670092553855175,9.380664718513064,0.0,9.380664718513064,83.63875348672262,0.0,83.63875348672262,ProcTHOR
2660,ProcTHOR-Train-2995,102.1026210784912,0.0,102.1026210784912,18.17831280714967,0.0,18.17831280714967,5.713400889449892,0.0,5.713400889449892,147.9812458023429,0.0,147.9812458023429,ProcTHOR
2661,ProcTHOR-Train-5792,64.91750168800354,0.0,64.91750168800354,17.262009493087977,0.0,17.262009493087977,4.369337392553246,0.0,4.369337392553246,86.38625610142947,0.0,86.38625610142947,ProcTHOR
2662,ProcTHOR-Train-3944,89.56809210777283,0.0,89.56809210777283,15.768541033310656,0.0,15.768541033310656,4.833779932401504,0.0,4.833779932401504,118.16626164406551,0.0,118.16626164406551,ProcTHOR
2663,ProcTHOR-Train-1914,18.73374938964844,0.0,18.73374938964844,5.879595275374547,0.0,5.879595275374547,8.543633903858877,0.0,8.543633903858877,24.84624999672174,0.0,24.84624999672174,ProcTHOR
2664,ProcTHOR-Train-1123,123.9220300912857,0.0,123.9220300912857,19.327212847369168,0.0,19.327212847369168,4.310277112659649,0.0,4.310277112659649,169.775004210323,0.0,169.775004210323,ProcTHOR
2665,ProcTHOR-Train-2607,70.73106598854065,0.0,70.73106598854065,4.579252651583964,0.0,4.579252651583964,5.521536926178274,0.0,5.521536926178274,93.07250420093531,0.0,93.07250420093531,ProcTHOR
2666,ProcTHOR-Train-1131,53.66080093383789,0.0,53.66080093383789,12.297963601500417,0.0,12.297963601500417,7.311666121668094,0.0,7.311666121668094,74.37250342905512,0.0,74.37250342905512,ProcTHOR
2667,ProcTHOR-Train-9948,26.29876279830933,0.0,26.29876279830933,5.840207217455538,0.0,5.840207217455538,9.270509513833131,0.0,9.270509513833131,38.952502175271576,0.0,38.952502175271576,ProcTHOR
2668,ProcTHOR-Train-4608,89.67837870121002,0.0,89.67837870121002,11.893000135543272,0.0,11.893000135543272,7.086538820570384,0.0,7.086538820570384,112.37000495672234,0.0,112.37000495672234,ProcTHOR
2669,ProcTHOR-Train-9308,15.745380401611328,0.0,15.745380401611328,3.5464865243126047,0.0,3.5464865243126047,7.269582217077641,0.0,7.269582217077641,21.34000111356377,0.0,21.34000111356377,ProcTHOR
2670,ProcTHOR-Train-2359,23.78053092956543,0.0,23.78053092956543,7.290456218140757,0.0,7.290456218140757,7.068897504452814,0.0,7.068897504452814,38.51375008925793,0.0,38.51375008925793,ProcTHOR
2671,ProcTHOR-Train-570,77.11812126636505,0.0,77.11812126636505,13.938374645100852,0.0,13.938374645100852,5.507430278064022,0.0,5.507430278064022,108.55999952383353,0.0,108.55999952383353,ProcTHOR
2672,ProcTHOR-Train-6285,34.477978110313416,0.0,34.477978110313416,6.694603253638746,0.0,6.694603253638746,6.860229692900434,0.0,6.860229692900434,47.69125304758551,0.0,47.69125304758551,ProcTHOR
2673,ProcTHOR-Train-477,23.895000457763672,0.0,23.895000457763672,2.8801661663951807,0.0,2.8801661663951807,5.00842360993948,0.0,5.00842360993948,26.84999974668025,0.0,26.84999974668025,ProcTHOR
